gene_callers_id	ACSA_M21	ACSA_M22	ACSA_M23	ACSA_M24	ACSA_M25
23487	0.0	0.0	0.0	0.0	0.0
23488	0.0	0.0	0.0	0.0	0.0
23489	0.0	0.0	0.0	0.0	0.0
23490	0.0	0.0	0.0	0.0	0.0
23491	0.0	0.0	0.0	0.0	0.0
23492	0.0	0.0	0.0	0.0	0.0
23493	0.0	0.0	0.0	0.0	0.0
23494	0.0	0.0	0.0	0.0	0.0
23495	0.0	0.0	0.0	0.0	0.0
23496	0.0	0.0	0.0	0.0	0.0
23497	0.0	0.0	0.0	0.4075165806927045	0.0
23498	0.0	0.0	0.0	0.0	0.0
23499	0.0	0.0	0.0	0.0	0.0
23500	0.0	0.0	0.0	0.0	0.0
23501	0.0	0.0	0.0	0.0	0.0
23502	0.0	0.0	0.0	0.0	0.0
23503	0.0	0.0	0.0	0.0	0.0
23504	0.21372965322009907	0.10686482661004953	0.0	0.0	0.0
23505	0.0	0.0	0.0	0.0	0.0
23506	0.0	0.0	0.0	0.0	0.0
23507	0.0	0.0	0.0	0.0	0.0
23508	0.0	0.0	0.0	0.0	0.0
23509	0.0	0.0	0.0	0.0	0.0
23510	0.0	0.0	0.0	0.0	0.0
23511	0.0	0.0	0.0	0.0	0.0
23512	0.0	0.0	0.0	0.0	0.0
23513	0.0	0.0	0.0	0.0	0.0
23514	0.0	0.0	0.0	0.0	0.0
23515	0.0	0.0	0.0	0.0	0.0
23516	0.0	0.0	0.0	0.0	0.0
23517	0.0	0.0	0.0	0.0	0.14258734655335223
23518	0.0	0.0	0.0	0.0	0.0
23519	0.0	0.0	0.0	0.0	0.0
23520	0.0	0.0	0.0	0.0	0.0
23521	0.0	0.0	0.0	0.0	0.0
23522	0.0	0.0	0.0	0.0	0.0
23523	0.0	0.0	0.0	0.0	0.0
23524	0.0	0.0	0.0	0.0	0.0
23525	0.0	0.0	0.0	0.0	0.0
23526	0.0	0.0	0.0	0.1242798353909465	0.0
23527	0.0	0.0	0.0	0.0	0.0
23528	0.0	0.0	0.0	0.0	0.0
23529	0.25125628140703515	0.0	0.0	0.08431044109436069	0.0
23530	0.0	0.0	0.0	0.0	0.0
23531	0.0	0.0	0.0	0.0	0.0
23532	0.0	0.0	0.0	0.0	0.0
23533	0.0	0.0	0.0	0.0	0.0
23534	0.0	0.0	0.0	0.0	0.0
23535	0.0	0.0	0.0	0.0	0.0
23536	0.0	0.0	0.0	0.0	0.0
23537	0.0	0.0	0.0	0.0	0.0
23538	0.0	0.0	0.0	0.0	0.0
23539	0.0	0.0	0.0	0.0	0.0
23540	0.0	0.0	0.0	0.0	0.0
23541	0.18437118437118438	0.0	0.0	0.0	0.0
23542	0.0	0.0	0.0	0.0	0.0
23543	0.0	0.0	0.0	0.0	0.0
23544	0.0	0.0	0.0	0.0	0.0
23545	0.0	0.37702871410736577	0.0	0.0	0.0
23546	0.0	0.0	0.0	0.0	0.2765567765567766
23547	0.0	0.0	0.0	0.0	0.0
23548	0.0	0.0	0.0	0.0	0.0
23549	0.0	0.0	0.0	0.0	0.0
23550	0.0	0.0	0.0	0.0	0.0
23551	0.0	0.0	0.0	0.0	0.0
23552	0.0	0.0	0.0	0.0	0.0
23553	0.0	0.0	0.0	0.0	0.0
23554	0.0	0.0	0.0	0.0	0.0
23555	0.0	0.0	0.0	0.0	0.0
23556	0.0	0.0	0.0	0.0	0.0
23557	0.0	0.0	0.0	0.0	0.0
23558	0.0	0.0	0.0	0.0	0.0
23559	0.0	0.0	0.0	0.0	0.0
23560	0.0	0.0	0.0	0.0	0.0
23561	0.0	0.0	0.0	0.0	0.0
23562	0.10040160642570281	0.0	0.0	0.0	0.10107095046854082
23563	0.0	0.0	0.0	0.0	0.0
23564	0.0	0.0	0.0	0.0	0.0
23565	0.0	0.0	0.0	0.0	0.0
23566	0.0	0.0	0.0	0.0	0.0
23567	0.0	0.0	0.0	0.0	0.0
23568	0.0	0.0	0.0	0.0	0.0
23569	0.0	0.0	0.0	0.0	0.0
23570	0.0	0.0	0.0	0.0	0.0
23571	0.0	0.0	0.0	0.0	0.0
23572	0.0	0.0	0.0	0.0	0.0
23573	0.0	0.0	0.0	0.0	0.0
23574	0.2616984402079723	0.08723281340265743	0.0	0.08723281340265743	0.17446562680531486
23575	0.0	0.0	0.0	0.0	0.0
23576	0.0	0.0	0.0	0.0	0.12617220801364024
23577	0.0	0.0	0.0	0.0	0.0
23578	0.0	0.0	0.0	0.0	0.0
23579	0.0	0.0	0.0	0.0	0.0
23580	0.0	0.0	0.0	0.0	0.0
23581	0.0	0.0	0.0	0.0	0.0
23582	0.0	0.0	0.0	0.0	0.0
23583	0.0	0.0	0.0	0.0	0.0
23584	0.0	0.0	0.0	0.0	0.0
23585	0.0	0.0	0.0	0.0	0.0
23586	0.0	0.0	0.0	0.0	0.0
23587	0.0	0.0	0.0	0.0	0.0
23588	0.0	0.0	0.0	0.0	0.0
23589	0.0	0.0	0.0	0.0	0.0
23590	0.0	0.0	0.0	0.0	0.0
23591	0.0	0.0	0.0	0.0	0.0
23592	0.0	0.0	0.0	0.0	0.0
23593	0.0	0.0	0.0	0.0	0.0
23594	0.0	0.0	0.0	0.0	0.0
23595	0.0	0.0	0.0	0.0	0.0
23596	0.0	0.0	0.0	0.0	0.0
23597	0.0	0.0	0.0	0.0	0.0
23598	0.0	0.0	0.0	0.0	0.0
23599	0.0	0.0	0.0	0.0	0.0
23600	0.0	0.0	0.0	0.0	0.0
23601	0.0	0.0	0.0	0.0	0.0
23602	0.0	0.0	0.0	0.0	0.0
23603	0.0	0.0	0.0	0.0	0.0
23604	0.0	0.0	0.0	0.0	0.0
23605	0.0	0.0	0.0	0.0	0.0
23606	0.0	0.0	0.0	0.0	0.0
23607	0.0	0.0	0.0	0.0	0.0
23608	0.0	0.0	0.0	0.0	0.0
23609	0.0	0.0	0.0	0.0	0.0
23610	0.0	0.0	0.0	0.0	0.0
23611	0.0	0.0	0.0	0.0	0.0
23612	0.0	0.0	0.0	0.0	0.0
23613	0.0	0.0	0.0	0.0	0.0
23614	0.0	0.0	0.0	0.0	0.0
23615	0.0	0.0	0.0	0.0	0.0
23616	0.0	0.0	0.0	0.0	0.0
23617	0.0	0.0	0.0	0.0	0.0
23618	0.0	0.0	0.0	0.0	0.0
23619	0.0	0.0	0.0	0.0	0.0
23620	0.0	0.0	0.0	0.0	0.0
23621	0.0	0.0	0.0	0.0	0.0
23622	0.0	0.0	0.0	0.0	0.0
23623	0.0	0.0	0.0	0.0	0.0
23624	0.0	0.0	0.0	0.0	0.0
23625	0.0	0.0992767915844839	0.0	0.0	0.0
23626	0.0	0.0	0.0	0.0	0.0
23627	0.0	0.0	0.0	0.0	0.0
23628	0.0	0.0	0.0	0.0	0.0
23629	0.0	0.0	0.0	0.0	0.0
23630	0.5561694290976059	0.5561694290976059	0.0	0.08962553713934929	0.6488643339472069
23631	0.0	0.0	0.0	0.0	0.0
23632	0.0	0.0	0.0	0.0	0.0
23633	0.0	0.0	0.0	0.0	0.0
23634	0.0	0.0	0.0	0.0	0.0
23635	0.0	0.0	0.0	0.0	0.0
23636	0.0	0.0	0.0	0.0	0.0
23637	0.0	0.0	0.0	0.0	0.0
23638	0.0	0.0	0.0	0.0	0.0
23639	0.0	0.0	0.0	0.0	0.0
23640	0.0	0.0	0.0	0.0	0.0
23641	0.0	0.0	0.0	0.0	0.0
23642	0.0	0.0	0.0	0.0	0.0
23643	0.0	0.0	0.0	0.0	0.0
23644	0.0	0.0	0.0	0.0	0.0
23645	0.0	0.0	0.0	0.0	0.0
23646	0.2330246913580247	0.2330246913580247	0.0	0.0	0.0
23647	0.0	0.0	0.0	0.0	0.0
23648	0.0	0.0	0.0	0.0	0.0
23649	0.0	0.0	0.0	0.0	0.0
23650	0.0	0.0	0.0	0.0	0.0
23651	0.0	0.0	0.0	0.0	0.0
23652	0.0	0.0	0.0	0.0	0.0
23653	0.0	0.0	0.0	0.0	0.0
23654	0.0	0.0	0.0	0.0	0.0
23655	0.0	0.0	0.0	0.0	0.0
23656	0.0	0.0	0.0	0.11413454270597127	0.0
23657	0.0	0.0	0.0	0.0	0.0
23658	0.0	0.0	0.0	0.0	0.0
23659	0.0	0.0	0.0	0.0	0.0
23660	0.0	0.0	0.0	0.0	0.0
23661	0.0	0.0	0.0	0.0	0.0
23662	0.0	0.0	0.0	0.0	0.0
23663	0.0	0.0	0.0	0.0	0.0
23664	0.0	0.0	0.0	0.0	0.0
23665	0.0	0.0	0.0	0.0	0.0
23666	1.6284313725490196	0.4441176470588235	0.592156862745098	0.7401960784313726	0.4441176470588235
23667	0.0	0.0	0.0	0.0	0.0
23668	0.0	0.0	0.0	0.0	0.0
23669	0.0	0.0	0.0	0.0	0.0
23670	0.0	0.08502252252252253	0.0	0.0	0.0
23671	0.0	0.0	0.0	0.0	0.0
23672	0.0	0.0	0.0	0.0	0.0
23673	0.0	0.0	0.0	0.0	0.0
23674	0.0	0.0	0.0	0.0	0.0
23675	0.0	0.0	0.0	0.0	0.0
23676	0.0	0.0	0.0	0.0	0.0
23677	0.0	0.0	0.0	0.0	0.0
23678	0.0	0.0	0.0	0.0	0.0
23679	0.0	0.0	0.0	0.0	0.0
23680	0.0	0.0	0.0	0.0	0.0
23681	0.0	0.0	0.0	0.0	0.0
23682	0.0	0.0	0.0	0.0	0.0
23683	0.0	0.0	0.0	0.0	0.0
23684	0.0	0.0	0.0	0.0	0.0
23685	0.0	0.0	0.0	0.0	0.0
23686	0.0	0.0	0.0	0.0	0.0
23687	0.0	0.0	0.0	0.0	0.0
23688	0.3205944798301486	0.0	0.1602972399150743	0.0	0.0
23689	0.0	0.0	0.0	0.0	0.0
23690	0.0	0.0	0.0	0.0	0.0
23691	0.0	0.0	0.0	0.0	0.0
23692	0.0	0.0	0.0	0.0	0.0
23693	0.0	0.0	0.0	0.0	0.0
23694	0.0	0.0	0.0	0.0	0.0
23695	0.0	0.0	0.0	0.0	0.0
23696	0.0	0.0	0.0	0.0	0.0
23697	0.0	0.0	0.0	0.0	0.0
23698	0.26012058570198104	0.13006029285099052	0.0	0.0	0.0
23699	0.0	0.0	0.0	0.0	0.0
23700	0.496085702513391	0.0	0.2480428512566955	0.2484548825710754	0.43469303667078696
23701	0.23742138364779874	0.949685534591195	0.8309748427672956	1.305817610062893	0.4748427672955975
23702	0.0	0.0	0.0	0.0	0.0
23703	0.0	0.0	0.0	0.4329749103942652	0.0
23704	0.0	0.0	0.0	0.0	0.0
23705	0.0	0.0	0.0	0.0	0.0
23706	0.0	0.0	0.0	0.0	0.0
23707	0.0	0.0	0.0	0.0	0.0
23708	0.29178743961352654	0.0	0.0	0.0	0.14589371980676327
23709	0.0	0.0	0.0	0.0	0.0
23710	0.10709219858156029	0.42836879432624114	0.10709219858156029	0.10709219858156029	1.3893617021276596
23711	0.0	0.0	0.0	0.0	0.0
23712	0.0	0.0	0.0	0.0	0.0
23713	0.0	0.0	0.0	0.0	0.0
23714	0.0	0.0	0.0	0.0	0.0
23715	0.0	0.0	0.0	0.0	0.0
23716	0.0	0.0	0.0	0.0	0.0
23717	0.11984126984126985	0.0	0.0	0.11984126984126985	0.0
23718	0.0	0.0	0.0	0.0	0.0
23719	0.0	0.0	0.0	0.0	0.0
23720	0.0	0.0	0.0	0.0	0.0
23721	0.0	0.0	0.0	0.0	0.0
23722	0.0	0.0	0.0	0.0	0.0
23723	0.0	0.0	0.0	0.0	0.0
23724	0.0	0.0	0.0	0.0	0.44641537324464153
23725	0.0	0.0	0.0	0.0	0.0
23726	0.0	0.2642169728783902	0.0	0.0	0.0
23727	0.0	0.0	0.0	0.0	0.0
23728	0.0	0.0	0.0	0.0	0.0
23729	0.0	0.0	0.0	0.0	0.0
23730	0.0	0.0	0.0	0.0	0.0
23731	0.0	0.0	0.0	0.0	0.0
23732	0.0	0.0	0.0	0.0	0.0
23733	0.0	0.0	0.0	0.0	0.0
23734	0.0	0.0	0.0	0.0	0.0
23735	0.0	0.0	0.0	0.0	0.0465618254702436
23736	0.0	0.0	0.0	0.0	0.0
23737	0.0	0.0	0.0	0.0	0.0
23738	0.0	0.0	0.0	0.0	0.0
23739	0.0	0.0	0.0	0.0	0.0
23740	0.0	0.0	0.0	0.0	0.0
23741	0.0	0.0	0.0	0.0	0.0
23742	0.0	0.29521016617790813	0.0	0.0	0.29521016617790813
23743	0.0	0.0	0.0	0.0	0.0
23744	0.20053120849933598	0.20053120849933598	0.0	0.0	0.20053120849933598
23745	0.0	0.0	0.0	0.0	0.0
23746	0.0	0.0	0.0	0.0	0.0
23747	0.0	0.0	0.0	0.0	0.0
23748	0.0	0.0	0.0	0.0	0.0
23749	0.0	0.0	0.0	0.0	0.0
23750	0.0	0.0	0.0	0.0	0.0
23751	0.0	0.0	0.0	0.0	0.0
23752	0.0	0.0	0.0	0.0	0.0
23753	0.0	0.0	0.0	0.0	0.0
23754	0.0	0.0	0.0	0.0	0.0
23755	0.0	0.0	0.0	0.0	0.0
23756	0.0	0.0	0.0	0.0	0.0
23757	0.0	0.0	0.0	0.0	0.0
23758	0.0	0.0	0.0	0.0	0.0
23759	0.0	0.0	0.0	0.0	0.0
23760	0.0	0.0	0.0	0.0	0.0
23761	0.0	0.0	0.0	0.0	0.0
23762	0.0	0.0	0.0	0.0	0.0
23763	0.0	0.0	0.0	0.0	0.0
23764	0.0	0.0	0.0	0.0	0.0
23765	0.0	0.0	0.0	0.0	0.0
23766	0.0	0.0	0.0	0.0	0.0
23767	0.0	0.0	0.0	0.0	0.0
23768	0.0	0.0	0.0	0.0	0.0
23769	0.0	0.0	0.0	0.0	0.0
23770	0.0	0.0	0.0	0.0	0.0
23771	0.0	0.0	0.0	0.0	0.0
23772	0.0	0.3466666666666667	0.0	0.0	0.0
23773	0.0	0.0	0.0	0.0	0.0
23774	0.0	0.0	0.0	0.0	0.0
23775	0.0	0.0	0.0	0.0	0.0
23776	0.0	0.0	0.0	0.0	0.0
23777	0.0	0.0	0.0	0.0	0.0
23778	0.0	0.0	0.0	0.0	0.0
23779	0.0	0.0	0.0	0.0	0.0
23780	0.0	0.0	0.0	0.0	0.0
23781	0.0	0.0	0.0	0.0	0.0
23782	0.0	0.0	0.0	0.0	0.0
23783	0.0	0.0	0.0	0.0	0.0
23784	0.0	0.0	0.3268398268398268	0.0	0.1634199134199134
23785	0.0	0.0	0.0	0.0	0.0
23786	0.0	0.0	0.0	0.0	0.0
23787	0.0	0.0	0.0	0.0	0.0
23788	0.0	0.0	0.0	0.0	0.0
23789	0.0	0.0	0.0	0.0	0.0
23790	0.0	0.0	0.0	0.0	0.0
23791	0.0	0.0	0.0	0.0	0.0
23792	0.0	0.0	0.0	0.0	0.0
23793	0.0	0.0	0.0	0.0	0.6233230134158927
23794	0.0	0.0	0.0	0.0	0.0
23795	0.0	0.0	0.0	0.0	0.0
23796	0.0	0.0	0.0	0.0	0.0
23797	0.27133872416891286	0.0	0.13566936208445643	0.33917340521114103	0.20350404312668463
23798	0.0	0.0	0.0	0.0	0.0
23799	0.0	0.0	0.0	0.0	0.0
23800	0.0	0.0	0.0	0.23742138364779874	0.0
23801	0.0	0.0	0.0	0.0	0.0
23802	0.0	0.0	0.0	0.0	0.0
23803	0.0	0.0	0.0	0.0	0.0
23804	0.1971892841458059	0.0	0.0	0.0663153271848924	0.2652613087395696
23805	0.09227008860372747	0.046135044301863735	0.0	0.18454017720745494	0.09227008860372747
23806	0.0	0.0	0.0	0.0	0.0
23807	0.0	0.0	0.0	0.0	0.0
23808	0.0	0.0	0.0	0.0	0.0
23809	0.0	0.0	0.0	0.0	0.0
23810	0.21237693389592124	0.0	0.0	0.0	0.0
23811	0.0	0.0	0.0	0.0	0.0
23812	0.0	0.0	0.0	0.0	0.0
23813	0.0	0.0	0.0	0.0	0.0
23814	0.0	0.0	0.0	0.0	0.0
23815	0.0	0.0	0.0	0.0	0.0
23816	0.0	0.0	0.0	0.0	0.0
23817	0.0	0.0	0.0	0.0	0.0
23818	0.0	0.0	0.0	0.0	0.0
23819	0.0	0.0	0.0	0.0	0.0
23820	0.0	0.0	0.0	0.0	0.0
23821	0.0	0.0	0.0	0.0	0.0
23822	0.0	0.0	0.0	0.0	0.0
23823	0.0	0.0	0.0	0.0	0.0
23824	0.0	0.0	0.0	0.0	0.0
23825	0.0	0.0	0.0	0.0	0.0
23826	0.0	0.0	0.0	0.0	0.0
23827	0.0	0.0	0.0	0.0	0.2504145936981758
23828	0.0	0.0	0.0	0.0	0.0
23829	0.0	0.0	0.0	0.0	0.0
23830	0.0	0.0	0.0	0.0	0.0
23831	0.0	0.0	0.0	0.0	0.0
23832	0.0	0.0	0.0	0.0	0.0
23833	0.0	0.0	0.0	0.0	0.03582554517133956
23834	0.0	0.0	0.0	0.0	0.24904214559386972
23835	0.0	0.0	0.0	0.0	0.0
23836	0.0	0.0	0.0	0.0	0.0
23837	0.0	0.0	0.0	0.0	0.0
23838	0.5168869309838473	0.0	0.0	0.0	0.0
23839	0.1713796058269066	0.0	0.0	0.0	0.0
23840	0.0	0.0	0.0	0.0	0.0
23841	0.0	0.0	0.0	0.0	0.0
23842	0.0	0.0	0.0	0.0	0.0
23843	0.0	0.0	0.0	0.0	0.0
23844	0.0	0.0	0.0	0.0	0.0
23845	0.0	0.0	0.0	0.0	0.0
23846	0.0	0.0	0.0	0.0	0.0
23847	0.0	0.0	0.0	0.0	0.0
23848	0.0	0.0	0.0	0.0	0.0
23849	0.0	0.0	0.0	0.0	0.0
23850	0.0	0.0	0.0	0.0	0.0
23851	0.0	0.0	0.0	0.0	0.0
23852	0.0	0.0	0.0	0.0	0.0
23853	0.0	0.0	0.0	0.0	0.0
23854	0.0	0.0	0.0	0.0	0.0
23855	0.11037037037037037	0.0	0.0	0.0	0.2796296296296296
23856	0.0	0.0	0.0	0.0	0.0
23857	0.0	0.0	0.0	0.0	0.0
23858	0.0	0.0	0.0	0.0	0.0
23859	0.0	0.0	0.0	0.0	0.0
23860	0.38333333333333336	0.0	0.0	0.0	0.0
23861	0.0391156462585034	0.0	0.0	0.0	0.0
23862	0.0	0.0	0.0	0.0	0.0
23863	0.0	0.0	0.0	0.0	0.0
23864	0.0	0.0	0.0	0.0	0.0
23865	0.0	0.0	0.0	0.0	0.0
23866	0.0	0.0	0.0	0.0	0.0
23867	0.0	0.0	0.0	0.0	0.0
23868	0.0	0.0	0.0	0.0	0.0
23869	0.06792622582096267	0.0	0.0	0.0	0.13585245164192533
23870	0.6756152125279642	0.0	0.0	0.0	0.6756152125279642
23871	0.0	0.0	0.0	0.0	0.0
23872	0.0	0.0	0.0	0.0	0.0
23873	0.0	0.0	0.0	0.0	0.0
23874	0.0	0.0	0.0	0.0	0.0
23875	0.0	0.0	0.0	0.0	0.0
23876	0.0	0.0	0.0	0.0	0.0
23877	0.0	0.0	0.0	0.0	0.0
23878	0.0	0.0	0.0	0.0	0.0
23879	0.0	0.0	0.0	0.0	0.0
23880	0.0	0.0	0.0	0.0	0.0
23881	0.0	0.0	0.0	0.0	0.0
23882	0.0	0.0	0.0	0.0	0.0
23883	0.0	0.0	0.0	0.0	0.0
23884	0.0	0.0	0.0	0.0	0.0
23885	0.0	0.0	0.0	0.0	0.0
23886	0.0	0.0	0.0	0.0	0.0
23887	0.0	0.0	0.0	0.0	0.0
23888	0.0	0.0	0.0	0.0	0.0
23889	0.0	0.0	0.0	0.0	0.0
23890	0.0	0.0	0.0	0.0	0.0
23891	0.0	0.0	0.0	0.0	0.0
23892	0.0	0.0	0.0	0.0	0.0
23893	0.0	0.0	0.0	0.0	0.0
23894	0.0	0.0	0.0	0.0	0.0
23895	0.0	0.0	0.0	0.0	0.0
23896	0.0	0.0	0.0	0.0	0.0
23897	0.0	0.0	0.0	0.0	0.0
23898	0.0	0.0	0.0	0.0	0.0
23899	0.0	0.0	0.0	0.0	0.0
23900	0.0	0.0	0.0	0.0	0.0
23901	0.0	0.0	0.0	0.0	0.0
23902	0.0	0.0	0.0	0.0	0.0
23903	0.0	0.0	0.0	0.0	0.0
23904	0.0	0.0	0.0	0.0	0.0
23905	0.0	0.0	0.0	0.0	0.0
23906	0.0	0.0	0.0	0.0	0.0
23907	0.0	0.0	0.0	0.0	0.0
23908	0.0	0.0	0.0	0.0	0.0
23909	0.0	0.0	0.0	0.0	0.0
23910	0.0	0.0	0.0	0.0	0.0
23911	0.0	0.0	0.0	0.0	0.0
23912	0.0	0.0	0.0	0.0	0.0
23913	0.0	0.0	0.0	0.0	0.0
23914	0.0	0.0	0.0	0.0	0.0
23915	0.0	0.0	0.0	0.0	0.0
23916	0.0	0.0	0.0	0.0	0.0
23917	0.0	0.0	0.0	0.0	0.0
23918	0.0	0.0	0.0	0.0	0.0
23919	0.0	0.0	0.0	0.0	0.0
23920	0.0	0.0	0.0	0.0	0.0
23921	0.0	0.0	0.0	0.0	0.0
23922	0.0	0.0	0.0	0.0	0.0
23923	0.0	0.0	0.0	0.0	0.0
23924	0.0	0.0	0.0	0.0	0.0
23925	0.0	0.0	0.0	0.0	0.0
23926	0.0	0.0	0.0	0.0	0.0
23927	0.0	0.0	0.0	0.0	0.0
23928	0.0	0.0	0.0	0.0	0.0
23929	0.0	0.0	0.0	0.0	0.0
23930	0.0	0.0	0.0	0.0	0.0
23931	0.0	0.0	0.0	0.0	0.0
23932	0.0	0.0	0.23492063492063492	0.0	0.49047619047619045
23933	0.0	0.0	0.0	0.0	0.29936305732484075
23934	0.293488824101069	0.0	0.0	0.0	0.0
23935	0.17629889083479275	0.0	0.17629889083479275	0.0	0.0
23936	0.0	0.0	0.0	0.0	0.0
23937	0.0	0.0	0.0	0.0	0.0
23938	0.1831455986649979	0.0	0.0	0.0	0.0
23939	0.0	0.0	0.0	0.0	0.0
23940	0.0	0.0	0.0	0.0	0.0
23941	0.0	0.0	0.0	0.0	0.0
23942	0.0	0.0	0.0	0.0	0.0
23943	0.0	0.0	0.0	0.0	0.0
23944	0.0	0.0	0.0	0.0	0.0
23945	0.0	0.0	0.0	0.0	0.0
23946	0.0	0.0	0.0	0.0	0.0
23947	0.0	0.0	0.0	0.0	0.0
23948	0.0	0.0	0.0	0.0	0.0
23949	0.0	0.0	0.0	0.0	0.0
23950	0.0	0.0	0.0	0.0	0.0
23951	0.0	0.0	0.0	0.0	0.0
23952	0.0	0.0	0.0	0.0	0.13530465949820789
23953	0.0	0.0	0.0	0.0	0.0
23954	0.0	0.0	0.0	0.0	0.0
23955	0.0	0.0	0.0	0.0	0.0
23956	0.0	0.0	0.0	0.0	0.0
23957	0.0	0.0	0.0	0.0	0.0
23958	0.0	0.0	0.0	0.0	0.0
23959	0.13733515234197363	0.0	0.0	0.0	0.0
23960	0.0	0.0	0.0	0.0	0.0
23961	0.0	0.0	0.0	0.0	0.0
23962	1.2797202797202798	0.23465423465423466	0.0	1.1732711732711734	0.4693084693084693
23963	0.0	0.0	0.0	0.0	0.0
23964	0.0	0.0	0.0	0.0	0.0
23965	0.0	0.0	0.0	0.0	0.0
23966	0.46475838719606033	0.09295167743921207	0.0	0.2788550323176362	0.09295167743921207
23967	1.0044345898004434	0.11160384331116038	0.0	0.11160384331116038	1.2276422764227641
23968	0.0	0.0	0.0	0.0	0.0
23969	1.8875	0.0	0.0	0.0	0.0
23970	0.0	0.0	0.0	0.0	0.0
23971	0.0	0.0	0.0	0.0	0.0
23972	0.0	0.0	0.0	0.0	0.0
23973	0.0	0.0	0.0	0.0	0.0
23974	0.0	0.0	0.0	0.0	0.0
23975	0.0	0.0	0.0	0.0	0.0
23976	0.0	0.0	0.0	0.0	0.0
23977	0.0	0.0	0.0	0.0	0.0
23978	0.0	0.0	0.0	0.0	0.0
23979	0.0	0.0	0.0	0.0	0.0
23980	0.0	0.0	0.0	0.0	0.1890453834115806
23981	0.0	0.0	0.0	0.0	0.19946984758117958
23982	0.0	0.0	0.0	0.0	0.0
23983	0.0	0.0	0.0	0.0	0.0
23984	0.0	0.0	0.0	0.0	0.0
23985	0.0	0.0	0.0	0.0	0.0
23986	0.0	0.0	0.0	0.0	0.0
23987	0.0	0.0	0.0	0.0	0.0
23988	0.0	0.0	0.0	0.0	0.0
